arm,k,question_id,type,metric,value
vector,40,KnowledgeForce::a::15,content,chrf,0.2658593627681873
vector,40,KnowledgeForce::a::15,content,exact_match,0.0
vector,40,KnowledgeForce::a::15,content,string_presence,0.0
vector,40,LeadForce::a::20,pr,context_precision_id,0.025
vector,40,LeadForce::a::20,pr,context_recall_id,0.07142857142857142
vector,40,LeadForce::a::20,pr,context_precision_nonllm,0.24285714284499998
vector,40,LeadForce::a::20,pr,context_recall_nonllm,0.07142857142857142
vector,40,LeadForce::a::20,pr,string_similarity,0.060096153846153855
vector,40,LeadForce::a::20,pr,bleu,0.0
vector,40,LeadForce::a::20,pr,rouge,0.0
vector,40,LeadForce::a::20,pr,chrf,0.08132776280565501
vector,40,LeadForce::a::20,pr,exact_match,0.0
vector,40,LeadForce::a::20,pr,string_presence,0.0
vector,40,MonitorForce::a::18,content,context_precision_id,0.025
vector,40,MonitorForce::a::18,content,context_recall_id,0.07142857142857142
vector,40,MonitorForce::a::18,content,context_precision_nonllm,0.7595431841805513
vector,40,MonitorForce::a::18,content,context_recall_nonllm,0.07142857142857142
vector,40,MonitorForce::a::18,content,string_similarity,0.18918918918918914
vector,40,MonitorForce::a::18,content,bleu,0.022869567780619007
vector,40,MonitorForce::a::18,content,rouge,0.09523809523809523
vector,40,MonitorForce::a::18,content,chrf,0.1431597323572503
vector,40,MonitorForce::a::18,content,exact_match,0.0
vector,40,MonitorForce::a::18,content,string_presence,0.0
vector,40,PersonalizeForce::a::34,pr,context_precision_id,0.175
vector,40,PersonalizeForce::a::34,pr,context_recall_id,0.17073170731707318
vector,40,PersonalizeForce::a::34,pr,context_precision_nonllm,0.8624316788727524
vector,40,PersonalizeForce::a::34,pr,context_recall_nonllm,0.1951219512195122
vector,40,PersonalizeForce::a::34,pr,string_similarity,0.14371257485029942
vector,40,PersonalizeForce::a::34,pr,bleu,0.0
vector,40,PersonalizeForce::a::34,pr,rouge,0.0
vector,40,PersonalizeForce::a::34,pr,chrf,0.13506634775150414
vector,40,PersonalizeForce::a::34,pr,exact_match,0.0
vector,40,PersonalizeForce::a::34,pr,string_presence,0.0
vector,40,CollaborateForce::a::31,content,context_precision_id,0.025
vector,40,CollaborateForce::a::31,content,context_recall_id,0.07142857142857142
vector,40,CollaborateForce::a::31,content,context_precision_nonllm,0.899086127252255
vector,40,CollaborateForce::a::31,content,context_recall_nonllm,0.07142857142857142
vector,40,CollaborateForce::a::31,content,string_similarity,0.2279411764705882
vector,40,CollaborateForce::a::31,content,bleu,0.022428725686178708
vector,40,CollaborateForce::a::31,content,rouge,0.11428571428571428
vector,40,CollaborateForce::a::31,content,chrf,0.1768959953047753
vector,40,CollaborateForce::a::31,content,exact_match,0.0
vector,40,CollaborateForce::a::31,content,string_presence,0.0
vector,40,LeadForce::a::28,content,context_precision_id,0.025
vector,40,LeadForce::a::28,content,context_recall_id,0.06666666666666667
vector,40,LeadForce::a::28,content,context_precision_nonllm,0.7033439508724497
vector,40,LeadForce::a::28,content,context_recall_nonllm,0.06666666666666667
vector,40,LeadForce::a::28,content,string_similarity,0.1696428571428571
vector,40,LeadForce::a::28,content,bleu,0.0
vector,40,LeadForce::a::28,content,rouge,0.0
vector,40,LeadForce::a::28,content,chrf,0.14244471083236024
vector,40,LeadForce::a::28,content,exact_match,0.0
vector,40,LeadForce::a::28,content,string_presence,0.0
vector,40,SentimentForce::a::29,content,context_precision_id,0.05
vector,40,SentimentForce::a::29,content,context_recall_id,0.08
vector,40,SentimentForce::a::29,content,context_precision_nonllm,0.8024210786169925
vector,40,SentimentForce::a::29,content,context_recall_nonllm,0.12
vector,40,SentimentForce::a::29,content,string_similarity,0.24705882352941178
vector,40,SentimentForce::a::29,content,bleu,0.05679677445135579
vector,40,SentimentForce::a::29,content,rouge,0.17391304347826086
vector,40,SentimentForce::a::29,content,chrf,0.16694229500050436
vector,40,SentimentForce::a::29,content,exact_match,0.0
vector,40,SentimentForce::a::29,content,string_presence,0.0
vector,40,FeedbackForce::a::18,content,context_precision_id,0.025
vector,40,FeedbackForce::a::18,content,context_recall_id,0.06666666666666667
vector,40,FeedbackForce::a::18,content,context_precision_nonllm,0.7834647174186982
vector,40,FeedbackForce::a::18,content,context_recall_nonllm,0.06666666666666667
vector,40,FeedbackForce::a::18,content,string_similarity,0.24561403508771928
vector,40,FeedbackForce::a::18,content,bleu,0.022869567780619007
vector,40,FeedbackForce::a::18,content,rouge,0.09523809523809523
vector,40,FeedbackForce::a::18,content,chrf,0.2672106396862365
vector,40,FeedbackForce::a::18,content,exact_match,0.0
vector,40,FeedbackForce::a::18,content,string_presence,0.0
vector,40,EdgeForce::a::0,person,context_precision_id,0.0
vector,40,EdgeForce::a::0,person,context_recall_id,0.0
vector,40,EdgeForce::a::0,person,context_precision_nonllm,0.0
vector,40,EdgeForce::a::0,person,context_recall_nonllm,0.0
vector,40,EdgeForce::a::0,person,string_similarity,0.06622516556291391
vector,40,EdgeForce::a::0,person,bleu,0.0
vector,40,EdgeForce::a::0,person,rouge,0.0
vector,40,EdgeForce::a::0,person,chrf,0.05202211568202907
vector,40,EdgeForce::a::0,person,exact_match,0.0
vector,40,EdgeForce::a::0,person,string_presence,0.0
vector,40,FeedbackForce::a::0,person,context_precision_id,0.025
vector,40,FeedbackForce::a::0,person,context_recall_id,0.058823529411764705
vector,40,FeedbackForce::a::0,person,context_precision_nonllm,0.23584815431577114
vector,40,FeedbackForce::a::0,person,context_recall_nonllm,0.17647058823529413
vector,40,FeedbackForce::a::0,person,string_similarity,0.10888888888888892
vector,40,FeedbackForce::a::0,person,bleu,0.0
vector,40,FeedbackForce::a::0,person,rouge,0.0
vector,40,FeedbackForce::a::0,person,chrf,0.06727685876203846
vector,40,FeedbackForce::a::0,person,exact_match,0.0
vector,40,FeedbackForce::a::0,person,string_presence,0.0
vector,40,ConnectForce::a::5,pr,context_precision_id,0.05
vector,40,ConnectForce::a::5,pr,context_recall_id,0.0625
vector,40,ConnectForce::a::5,pr,context_precision_nonllm,0.2209956709932155
vector,40,ConnectForce::a::5,pr,context_recall_nonllm,0.0625
vector,40,ConnectForce::a::5,pr,string_similarity,0.05653021442495132
vector,40,ConnectForce::a::5,pr,bleu,0.0
vector,40,ConnectForce::a::5,pr,rouge,0.023255813953488372
vector,40,ConnectForce::a::5,pr,chrf,0.0819755259448527
vector,40,ConnectForce::a::5,pr,exact_match,0.0
vector,40,ConnectForce::a::5,pr,string_presence,0.0
vector,40,PersonalizeForce::a::7,content,context_precision_id,0.05
vector,40,PersonalizeForce::a::7,content,context_recall_id,0.16666666666666666
vector,40,PersonalizeForce::a::7,content,context_precision_nonllm,0.09813097652608917
vector,40,PersonalizeForce::a::7,content,context_recall_nonllm,0.16666666666666666
vector,40,PersonalizeForce::a::7,content,string_similarity,0.24390243902439024
vector,40,PersonalizeForce::a::7,content,bleu,0.05011930696745288
vector,40,PersonalizeForce::a::7,content,rouge,0.2058823529411765
vector,40,PersonalizeForce::a::7,content,chrf,0.3192592955177637
vector,40,PersonalizeForce::a::7,content,exact_match,0.0
vector,40,PersonalizeForce::a::7,content,string_presence,0.0
vector,40,ProposalForce::a::11,content,context_precision_id,0.025
vector,40,ProposalForce::a::11,content,context_recall_id,0.08333333333333333
vector,40,ProposalForce::a::11,content,context_precision_nonllm,0.10277088502638027
vector,40,ProposalForce::a::11,content,context_recall_nonllm,0.08333333333333333
vector,40,ProposalForce::a::11,content,string_similarity,0.2816091954022989
vector,40,ProposalForce::a::11,content,bleu,0.09441199617598701
vector,40,ProposalForce::a::11,content,rouge,0.2616822429906542
vector,40,ProposalForce::a::11,content,chrf,0.3939846372201071
vector,40,ProposalForce::a::11,content,exact_match,0.0
vector,40,ProposalForce::a::11,content,string_presence,0.0
vector,40,AutoTuneForce::a::12,content,context_precision_id,0.075
vector,40,AutoTuneForce::a::12,content,context_recall_id,0.08108108108108109
vector,40,AutoTuneForce::a::12,content,context_precision_nonllm,0.13743267076371354
vector,40,AutoTuneForce::a::12,content,context_recall_nonllm,0.13513513513513514
vector,40,AutoTuneForce::a::12,content,string_similarity,0.2465277777777778
vector,40,AutoTuneForce::a::12,content,bleu,0.02143283427247405
vector,40,AutoTuneForce::a::12,content,rouge,0.21428571428571433
vector,40,AutoTuneForce::a::12,content,chrf,0.3633420812848932
vector,40,AutoTuneForce::a::12,content,exact_match,0.0
vector,40,AutoTuneForce::a::12,content,string_presence,0.0
vector,40,CollaborateForce::a::19,pr,context_precision_id,0.25
vector,40,CollaborateForce::a::19,pr,context_recall_id,0.17543859649122806
vector,40,CollaborateForce::a::19,pr,context_precision_nonllm,0.7421587146893707
vector,40,CollaborateForce::a::19,pr,context_recall_nonllm,0.17543859649122806
vector,40,CollaborateForce::a::19,pr,string_similarity,0.3898916967509025
vector,40,CollaborateForce::a::19,pr,bleu,0.347223784335248
vector,40,CollaborateForce::a::19,pr,rouge,0.5306122448979592
vector,40,CollaborateForce::a::19,pr,chrf,0.740564746979771
vector,40,CollaborateForce::a::19,pr,exact_match,0.0
vector,40,CollaborateForce::a::19,pr,string_presence,0.0
vector,40,ForecastForce::a::24,company,context_precision_id,0.05
vector,40,ForecastForce::a::24,company,context_recall_id,0.044444444444444446
vector,40,ForecastForce::a::24,company,context_precision_nonllm,0.8212104709367326
vector,40,ForecastForce::a::24,company,context_recall_nonllm,0.06666666666666667
vector,40,ForecastForce::a::24,company,string_similarity,0.21739130434782605
vector,40,ForecastForce::a::24,company,bleu,0.0
vector,40,ForecastForce::a::24,company,rouge,0.0
vector,40,ForecastForce::a::24,company,chrf,0.06710657814898098
vector,40,ForecastForce::a::24,company,exact_match,0.0
vector,40,ForecastForce::a::24,company,string_presence,0.0
vector,40,LeadForce::a::13,pr,context_precision_id,0.1
vector,40,LeadForce::a::13,pr,context_recall_id,0.14285714285714285
vector,40,LeadForce::a::13,pr,context_precision_nonllm,0.19655083654690556
vector,40,LeadForce::a::13,pr,context_recall_nonllm,0.17857142857142858
vector,40,LeadForce::a::13,pr,string_similarity,0.0977653631284916
vector,40,LeadForce::a::13,pr,bleu,0.0
vector,40,LeadForce::a::13,pr,rouge,0.0
vector,40,LeadForce::a::13,pr,chrf,0.114057208395315
vector,40,LeadForce::a::13,pr,exact_match,0.0
vector,40,LeadForce::a::13,pr,string_presence,0.0
vector,40,PitchForce::a::25,person,context_precision_id,0.2
vector,40,PitchForce::a::25,person,context_recall_id,0.13793103448275862
vector,40,PitchForce::a::25,person,context_precision_nonllm,0.7863095237996948
vector,40,PitchForce::a::25,person,context_recall_nonllm,0.13793103448275862
vector,40,PitchForce::a::25,person,string_similarity,0.3157894736842105
vector,40,PitchForce::a::25,person,bleu,0.0
vector,40,PitchForce::a::25,person,rouge,0.5
vector,40,PitchForce::a::25,person,chrf,0.3289709277966125
vector,40,PitchForce::a::25,person,exact_match,0.0
vector,40,PitchForce::a::25,person,string_presence,0.0
vector,40,SearchFlow::a::33,person,context_precision_id,0.3
vector,40,SearchFlow::a::33,person,context_recall_id,0.24
vector,40,SearchFlow::a::33,person,context_precision_nonllm,0.6400261215744875
vector,40,SearchFlow::a::33,person,context_recall_nonllm,0.26
vector,40,SearchFlow::a::33,person,string_similarity,0.21052631578947367
vector,40,SearchFlow::a::33,person,bleu,0.0
vector,40,SearchFlow::a::33,person,rouge,0.25
vector,40,SearchFlow::a::33,person,chrf,0.08732319060634489
vector,40,SearchFlow::a::33,person,exact_match,0.0
vector,40,SearchFlow::a::33,person,string_presence,0.0
vector,40,SearchForce::a::16,pr,context_precision_id,0.125
vector,40,SearchForce::a::16,pr,context_recall_id,0.19230769230769232
vector,40,SearchForce::a::16,pr,context_precision_nonllm,0.45645021644565187
vector,40,SearchForce::a::16,pr,context_recall_nonllm,0.23076923076923078
vector,40,SearchForce::a::16,pr,string_similarity,0.06290672451193058
vector,40,SearchForce::a::16,pr,bleu,0.0
vector,40,SearchForce::a::16,pr,rouge,0.04938271604938272
vector,40,SearchForce::a::16,pr,chrf,0.09519948876852685
vector,40,SearchForce::a::16,pr,exact_match,0.0
vector,40,SearchForce::a::16,pr,string_presence,0.0
vector,40,ActionGenie::a::7,content,context_precision_id,0.05
vector,40,ActionGenie::a::7,content,context_recall_id,0.04
vector,40,ActionGenie::a::7,content,context_precision_nonllm,0.2222222222111111
vector,40,ActionGenie::a::7,content,context_recall_nonllm,0.04
vector,40,ActionGenie::a::7,content,string_similarity,0.23549488054607504
vector,40,ActionGenie::a::7,content,bleu,0.060367438472460073
vector,40,ActionGenie::a::7,content,rouge,0.22429906542056072
vector,40,ActionGenie::a::7,content,chrf,0.40154544050499863
vector,40,ActionGenie::a::7,content,exact_match,0.0
vector,40,ActionGenie::a::7,content,string_presence,0.0
vector,40,CollaborateForce::a::21,pr,context_precision_id,0.025
vector,40,CollaborateForce::a::21,pr,context_recall_id,0.06666666666666667
vector,40,CollaborateForce::a::21,pr,context_precision_nonllm,0.16666666665
vector,40,CollaborateForce::a::21,pr,context_recall_nonllm,0.06666666666666667
vector,40,CollaborateForce::a::21,pr,string_similarity,0.061564059900166335
vector,40,CollaborateForce::a::21,pr,bleu,0.013353534059549444
vector,40,CollaborateForce::a::21,pr,rouge,0.020000000000000004
vector,40,CollaborateForce::a::21,pr,chrf,0.14611705100734124
vector,40,CollaborateForce::a::21,pr,exact_match,0.0
vector,40,CollaborateForce::a::21,pr,string_presence,0.0
vector,40,ExplainabilityForce::a::9,pr,context_precision_id,0.325
vector,40,ExplainabilityForce::a::9,pr,context_recall_id,0.1326530612244898
vector,40,ExplainabilityForce::a::9,pr,context_precision_nonllm,0.4085154881110862
vector,40,ExplainabilityForce::a::9,pr,context_recall_nonllm,0.14285714285714285
vector,40,ExplainabilityForce::a::9,pr,string_similarity,0.1753424657534246
vector,40,ExplainabilityForce::a::9,pr,bleu,0.0
vector,40,ExplainabilityForce::a::9,pr,rouge,0.046511627906976744
vector,40,ExplainabilityForce::a::9,pr,chrf,0.13846043112087358
vector,40,ExplainabilityForce::a::9,pr,exact_match,0.0
vector,40,ExplainabilityForce::a::9,pr,string_presence,0.0
vector,40,InsightForce::a::7,content,context_precision_id,0.125
vector,40,InsightForce::a::7,content,context_recall_id,0.125
vector,40,InsightForce::a::7,content,context_precision_nonllm,0.19669750838859806
vector,40,InsightForce::a::7,content,context_recall_nonllm,0.15
vector,40,InsightForce::a::7,content,string_similarity,0.22597864768683273
vector,40,InsightForce::a::7,content,bleu,0.09375485531078004
vector,40,InsightForce::a::7,content,rouge,0.28318584070796465
vector,40,InsightForce::a::7,content,chrf,0.5215132713153311
vector,40,InsightForce::a::7,content,exact_match,0.0
vector,40,InsightForce::a::7,content,string_presence,0.0
vector,40,PitchForce::a::27,person,context_precision_id,0.175
vector,40,PitchForce::a::27,person,context_recall_id,0.1346153846153846
vector,40,PitchForce::a::27,person,context_precision_nonllm,0.48762328627672785
vector,40,PitchForce::a::27,person,context_recall_nonllm,0.15384615384615385
vector,40,PitchForce::a::27,person,string_similarity,0.4852941176470589
vector,40,PitchForce::a::27,person,bleu,0.1717799619460133
vector,40,PitchForce::a::27,person,rouge,0.625
vector,40,PitchForce::a::27,person,chrf,0.7287404512209519
vector,40,PitchForce::a::27,person,exact_match,0.0
vector,40,PitchForce::a::27,person,string_presence,0.0
vector,40,ProposalForce::a::20,content,context_precision_id,0.1
vector,40,ProposalForce::a::20,content,context_recall_id,0.16
vector,40,ProposalForce::a::20,content,context_precision_nonllm,0.18754578754203663
vector,40,ProposalForce::a::20,content,context_recall_nonllm,0.16
vector,40,ProposalForce::a::20,content,string_similarity,0.22297297297297303
vector,40,ProposalForce::a::20,content,bleu,0.01499557682047771
vector,40,ProposalForce::a::20,content,rouge,0.3076923076923077
vector,40,ProposalForce::a::20,content,chrf,0.27466468327612764
vector,40,ProposalForce::a::20,content,exact_match,0.0
vector,40,ProposalForce::a::20,content,string_presence,0.0
vector,40,SentimentForce::a::27,content,context_precision_id,0.05
vector,40,SentimentForce::a::27,content,context_recall_id,0.08
vector,40,SentimentForce::a::27,content,context_precision_nonllm,0.8930069929988749
vector,40,SentimentForce::a::27,content,context_recall_nonllm,0.08
vector,40,SentimentForce::a::27,content,string_similarity,0.22988505747126442
vector,40,SentimentForce::a::27,content,bleu,0.028398387225677894
vector,40,SentimentForce::a::27,content,rouge,0.1111111111111111
vector,40,SentimentForce::a::27,content,chrf,0.18724010498863275
vector,40,SentimentForce::a::27,content,exact_match,0.0
vector,40,SentimentForce::a::27,content,string_presence,0.0
vector,40,SummarizeForce::a::24,content,context_precision_id,0.025
vector,40,SummarizeForce::a::24,content,context_recall_id,0.08333333333333333
vector,40,SummarizeForce::a::24,content,context_precision_nonllm,0.99999999999
vector,40,SummarizeForce::a::24,content,context_recall_nonllm,0.08333333333333333
vector,40,SummarizeForce::a::24,content,string_similarity,0.16666666666666663
vector,40,SummarizeForce::a::24,content,bleu,0.0
vector,40,SummarizeForce::a::24,content,rouge,0.0
vector,40,SummarizeForce::a::24,content,chrf,0.13066493793466358
vector,40,SummarizeForce::a::24,content,exact_match,0.0
vector,40,SummarizeForce::a::24,content,string_presence,0.0
vector,40,ConnectForce::a::15,content,context_precision_id,0.05
vector,40,ConnectForce::a::15,content,context_recall_id,0.14285714285714285
vector,40,ConnectForce::a::15,content,context_precision_nonllm,0.6083444741431586
vector,40,ConnectForce::a::15,content,context_recall_nonllm,0.14285714285714285
vector,40,ConnectForce::a::15,content,string_similarity,0.19090909090909092
vector,40,ConnectForce::a::15,content,bleu,0.0
vector,40,ConnectForce::a::15,content,rouge,0.0
vector,40,ConnectForce::a::15,content,chrf,0.15276567059747237
vector,40,ConnectForce::a::15,content,exact_match,0.0
vector,40,ConnectForce::a::15,content,string_presence,0.0
vector,40,ContentForce::a::17,content,context_precision_id,0.025
vector,40,ContentForce::a::17,content,context_recall_id,0.07142857142857142
vector,40,ContentForce::a::17,content,context_precision_nonllm,0.7902255639036957
vector,40,ContentForce::a::17,content,context_recall_nonllm,0.14285714285714285
vector,40,ContentForce::a::17,content,string_similarity,0.2129629629629629
vector,40,ContentForce::a::17,content,bleu,0.022869567780619007
vector,40,ContentForce::a::17,content,rouge,0.07142857142857144
vector,40,ContentForce::a::17,content,chrf,0.15818160262607137
vector,40,ContentForce::a::17,content,exact_match,0.0
vector,40,ContentForce::a::17,content,string_presence,0.0
vector,40,EdgeForce::a::14,content,context_precision_id,0.1
vector,40,EdgeForce::a::14,content,context_recall_id,0.0851063829787234
vector,40,EdgeForce::a::14,content,context_precision_nonllm,0.3657407407334259
vector,40,EdgeForce::a::14,content,context_recall_nonllm,0.0851063829787234
vector,40,EdgeForce::a::14,content,string_similarity,0.3416988416988417
vector,40,EdgeForce::a::14,content,bleu,0.13128917968384868
vector,40,EdgeForce::a::14,content,rouge,0.4227642276422764
vector,40,EdgeForce::a::14,content,chrf,0.5794525404290702
vector,40,EdgeForce::a::14,content,exact_match,0.0
vector,40,EdgeForce::a::14,content,string_presence,0.0
vector,40,ExplainabilityForce::a::11,pr,context_precision_id,0.1
vector,40,ExplainabilityForce::a::11,pr,context_recall_id,0.15384615384615385
vector,40,ExplainabilityForce::a::11,pr,context_precision_nonllm,0.4191628264104118
vector,40,ExplainabilityForce::a::11,pr,context_recall_nonllm,0.15384615384615385
vector,40,ExplainabilityForce::a::11,pr,string_similarity,0.06801007556675065
vector,40,ExplainabilityForce::a::11,pr,bleu,0.0
vector,40,ExplainabilityForce::a::11,pr,rouge,0.0
vector,40,ExplainabilityForce::a::11,pr,chrf,0.08323604052313853
vector,40,ExplainabilityForce::a::11,pr,exact_match,0.0
vector,40,ExplainabilityForce::a::11,pr,string_presence,0.0
vector,40,FeedbackForce::a::12,content,context_precision_id,0.025
vector,40,FeedbackForce::a::12,content,context_recall_id,0.043478260869565216
vector,40,FeedbackForce::a::12,content,context_precision_nonllm,0.728700844603311
vector,40,FeedbackForce::a::12,content,context_recall_nonllm,0.043478260869565216
vector,40,FeedbackForce::a::12,content,string_similarity,0.2857142857142857
vector,40,FeedbackForce::a::12,content,bleu,0.02276859592073037
vector,40,FeedbackForce::a::12,content,rouge,0.07692307692307693
vector,40,FeedbackForce::a::12,content,chrf,0.32020459273871515
vector,40,FeedbackForce::a::12,content,exact_match,0.0
vector,40,FeedbackForce::a::12,content,string_presence,0.0
vector,40,InsightForce::a::8,content,context_precision_id,0.05
vector,40,InsightForce::a::8,content,context_recall_id,0.023529411764705882
vector,40,InsightForce::a::8,content,context_precision_nonllm,0.5434782608423913
vector,40,InsightForce::a::8,content,context_recall_nonllm,0.023529411764705882
vector,40,InsightForce::a::8,content,string_similarity,0.19999999999999996
vector,40,InsightForce::a::8,content,bleu,0.0
vector,40,InsightForce::a::8,content,rouge,0.15
vector,40,InsightForce::a::8,content,chrf,0.2873406932011392
vector,40,InsightForce::a::8,content,exact_match,0.0
vector,40,InsightForce::a::8,content,string_presence,0.0
vector,40,MonitorForce::a::19,content,context_precision_id,0.025
vector,40,MonitorForce::a::19,content,context_recall_id,0.07692307692307693
vector,40,MonitorForce::a::19,content,context_precision_nonllm,0.8822888787756746
vector,40,MonitorForce::a::19,content,context_recall_nonllm,0.07692307692307693
vector,40,MonitorForce::a::19,content,string_similarity,0.2142857142857143
vector,40,MonitorForce::a::19,content,bleu,0.0
vector,40,MonitorForce::a::19,content,rouge,0.0
vector,40,MonitorForce::a::19,content,chrf,0.18509977260735894
vector,40,MonitorForce::a::19,content,exact_match,0.0
vector,40,MonitorForce::a::19,content,string_presence,0.0
vector,40,FeedbackForce::a::16,content,context_precision_id,0.025
vector,40,FeedbackForce::a::16,content,context_recall_id,0.0625
vector,40,FeedbackForce::a::16,content,context_precision_nonllm,0.6490279751028329
vector,40,FeedbackForce::a::16,content,context_recall_nonllm,0.0625
vector,40,FeedbackForce::a::16,content,string_similarity,0.0535714285714286
vector,40,FeedbackForce::a::16,content,bleu,0.0
vector,40,FeedbackForce::a::16,content,rouge,0.0
vector,40,FeedbackForce::a::16,content,chrf,0.033756513922869
vector,40,FeedbackForce::a::16,content,exact_match,0.0
vector,40,FeedbackForce::a::16,content,string_presence,0.0
vector,40,ActionGenie::a::1,person,context_precision_id,0.025
vector,40,ActionGenie::a::1,person,context_recall_id,0.058823529411764705
vector,40,ActionGenie::a::1,person,context_precision_nonllm,0.08249158248745792
vector,40,ActionGenie::a::1,person,context_recall_nonllm,0.11764705882352941
vector,40,ActionGenie::a::1,person,string_similarity,0.13648293963254599
vector,40,ActionGenie::a::1,person,bleu,0.0
vector,40,ActionGenie::a::1,person,rouge,0.0
vector,40,ActionGenie::a::1,person,chrf,0.08021824443920575
vector,40,ActionGenie::a::1,person,exact_match,0.0
vector,40,ActionGenie::a::1,person,string_presence,0.0
vector,40,AnomalyForce::a::1,content,context_precision_id,0.125
vector,40,AnomalyForce::a::1,content,context_recall_id,0.38461538461538464
vector,40,AnomalyForce::a::1,content,context_precision_nonllm,0.35538073037480733
vector,40,AnomalyForce::a::1,content,context_recall_nonllm,0.38461538461538464
vector,40,AnomalyForce::a::1,content,string_similarity,0.2765273311897106
vector,40,AnomalyForce::a::1,content,bleu,0.018567276888898403
vector,40,AnomalyForce::a::1,content,rouge,0.16216216216216217
vector,40,AnomalyForce::a::1,content,chrf,0.24880829269928856
vector,40,AnomalyForce::a::1,content,exact_match,0.0
vector,40,AnomalyForce::a::1,content,string_presence,0.0
vector,40,AutoTuneForce::a::1,person,context_precision_id,0.0
vector,40,AutoTuneForce::a::1,person,context_recall_id,0.0
vector,40,AutoTuneForce::a::1,person,context_precision_nonllm,0.0
vector,40,AutoTuneForce::a::1,person,context_recall_nonllm,0.0
vector,40,AutoTuneForce::a::1,person,string_similarity,0.140625
vector,40,AutoTuneForce::a::1,person,bleu,0.0
vector,40,AutoTuneForce::a::1,person,rouge,0.0
vector,40,AutoTuneForce::a::1,person,chrf,0.08247854980062197
vector,40,AutoTuneForce::a::1,person,exact_match,0.0
vector,40,AutoTuneForce::a::1,person,string_presence,0.0
vector,40,CoachForce::a::0,person,context_precision_id,0.05
vector,40,CoachForce::a::0,person,context_recall_id,0.11764705882352941
vector,40,CoachForce::a::0,person,context_precision_nonllm,0.1163836163807068
vector,40,CoachForce::a::0,person,context_recall_nonllm,0.35294117647058826
vector,40,CoachForce::a::0,person,string_similarity,0.08919382504288165
vector,40,CoachForce::a::0,person,bleu,0.0
vector,40,CoachForce::a::0,person,rouge,0.0
vector,40,CoachForce::a::0,person,chrf,0.052221386288299886
vector,40,CoachForce::a::0,person,exact_match,0.0
vector,40,CoachForce::a::0,person,string_presence,0.0
vector,40,CollaborateForce::a::0,content,context_precision_id,0.025
vector,40,CollaborateForce::a::0,content,context_recall_id,0.08333333333333333
vector,40,CollaborateForce::a::0,content,context_precision_nonllm,0.02857142856857143
vector,40,CollaborateForce::a::0,content,context_recall_nonllm,0.08333333333333333
vector,40,CollaborateForce::a::0,content,string_similarity,0.2633832976445396
vector,40,CollaborateForce::a::0,content,bleu,0.0035645549310216996
vector,40,CollaborateForce::a::0,content,rouge,0.11965811965811966
vector,40,CollaborateForce::a::0,content,chrf,0.2993494499015698
vector,40,CollaborateForce::a::0,content,exact_match,0.0
vector,40,CollaborateForce::a::0,content,string_presence,0.0
vector,40,CollaborationForce::a::0,person,context_precision_id,0.175
vector,40,CollaborationForce::a::0,person,context_recall_id,0.35
vector,40,CollaborationForce::a::0,person,context_precision_nonllm,0.4359801017652156
vector,40,CollaborationForce::a::0,person,context_recall_nonllm,0.35
vector,40,CollaborationForce::a::0,person,string_similarity,0.10967741935483866
vector,40,CollaborationForce::a::0,person,bleu,0.0
vector,40,CollaborationForce::a::0,person,rouge,0.0
vector,40,CollaborationForce::a::0,person,chrf,0.06649330570273378
vector,40,CollaborationForce::a::0,person,exact_match,0.0
vector,40,CollaborationForce::a::0,person,string_presence,0.0
vector,40,ConnectForce::a::0,person,context_precision_id,0.025
vector,40,ConnectForce::a::0,person,context_recall_id,0.05555555555555555
vector,40,ConnectForce::a::0,person,context_precision_nonllm,0.16232401656082807
vector,40,ConnectForce::a::0,person,context_recall_nonllm,0.16666666666666666
vector,40,ConnectForce::a::0,person,string_similarity,0.11822660098522164
vector,40,ConnectForce::a::0,person,bleu,0.0
vector,40,ConnectForce::a::0,person,rouge,0.0
vector,40,ConnectForce::a::0,person,chrf,0.06346088463236915
vector,40,ConnectForce::a::0,person,exact_match,0.0
vector,40,ConnectForce::a::0,person,string_presence,0.0
vector,40,ContentForce::a::0,content,context_precision_id,0.05
vector,40,ContentForce::a::0,content,context_recall_id,0.16666666666666666
vector,40,ContentForce::a::0,content,context_precision_nonllm,0.11913884327280301
vector,40,ContentForce::a::0,content,context_recall_nonllm,0.16666666666666666
vector,40,ContentForce::a::0,content,string_similarity,0.24809741248097417
vector,40,ContentForce::a::0,content,bleu,0.0019978904194822952
vector,40,ContentForce::a::0,content,rouge,0.08108108108108109
vector,40,ContentForce::a::0,content,chrf,0.28553418465931363
vector,40,ContentForce::a::0,content,exact_match,0.0
vector,40,ContentForce::a::0,content,string_presence,0.0
vector,40,ContextForce::a::0,person,context_precision_id,0.0
vector,40,ContextForce::a::0,person,context_recall_id,0.0
vector,40,ContextForce::a::0,person,context_precision_nonllm,0.0
vector,40,ContextForce::a::0,person,context_recall_nonllm,0.0
vector,40,ContextForce::a::0,person,string_similarity,0.07194244604316546
vector,40,ContextForce::a::0,person,bleu,0.0
vector,40,ContextForce::a::0,person,rouge,0.0
vector,40,ContextForce::a::0,person,chrf,0.054356909078247945
vector,40,ContextForce::a::0,person,exact_match,0.0
vector,40,ContextForce::a::0,person,string_presence,0.0
vector,40,ContextForce::a::1,person,context_precision_id,0.0
vector,40,ContextForce::a::1,person,context_recall_id,0.0
vector,40,ContextForce::a::1,person,context_precision_nonllm,0.0
